target,RA_ICRS,e_RA,DE_ICRS,e_DE,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RV,e_RV,std_delta_ra,std_delta_de,std_delta_pmra,std_delta_pmde,cov_delta_ra_de,cov_delta_ra_pmra,cov_delta_ra_pmde,cov_delta_de_pmra,cov_delta_de_pmde,cov_delta_pmra_pmde,problem
HD150248,250.45785304975388,0.0449462001107681,-45.369155991621696,0.0361246615112698,35.98597523234294,0.0514636779168591,61.830020940303946,0.0864335031484954,-93.76263997149098,0.0583047926116852,65.7411212566929,0.1284552146812991,1.2485054913401145e-07,1.0034628040726044e-07,0.864334463047237,0.5830469149176339,1.4731595625402211e-22,2.4292501854409154e-14,3.2180662265761404e-14,8.855833514516507e-15,-2.6846096694455776e-16,-5.451396289310487e-07,5
HD150437,250.53064093704023,0.054214920176165,-29.125418569441905,0.0373469488820193,18.446251026161622,0.0583008325173746,37.81818824250854,0.1198555803017537,-99.0877166407332,0.0814071449711819,14.546438009260193,0.2089163371845417,1.5059699598265017e-07,1.0374152460117447e-07,1.198555469482809,0.8140670219458405,1.071828467845365e-22,8.768064865480915e-15,6.136296179305278e-14,5.323284778590663e-16,-3.544152505734484e-15,-5.95474923283053e-07,0
HD150633,250.45929314176328,0.0226065066747889,13.147783635072075,0.0191894360825263,20.2309511193262,0.0325335976324701,5.563056608144983,0.0472851021072721,-244.6183398480821,0.0430875185637634,-75.93832290437666,0.122555078260752,6.279585041713895e-08,5.330398899929201e-08,0.4728467653454672,0.4307925240019239,1.7885663791148718e-24,2.7030266419122053e-14,1.1305061303313981e-13,-8.633274667020311e-16,2.9250372189971385e-15,-1.6517751604610802e-05,1
HD150936,251.11103173259104,0.1883606100579433,-5.687304715402925,0.1419362268733713,13.238987315549592,0.2331100435617084,-27.94010704493776,0.422656190807609,-6.045580964287296,0.3265920284524826,-37.479772294112855,0.2869815903464223,5.232238507298489e-07,3.942672946383557e-07,4.226483846230756,3.265907610421237,6.663614924861244e-21,5.793287771624055e-12,4.1445855048058573e-13,-2.051527364608841e-13,2.277581709090645e-13,-0.0001449555971779,37
HD15115,36.56807202779267,0.037198283612821,6.2923347214815175,0.032049275634641,20.406516486695697,0.041813124477442,88.02035506670023,0.0790648756615669,-50.51954768619148,0.0708732819671385,3.7965488341009497,0.7453584924424236,1.0332856549658869e-07,8.902576564872664e-08,0.7906485091238376,0.7087325640460275,-3.06993968649983e-24,-2.220584617921665e-15,2.610650385456697e-15,-2.5773521293658373e-16,3.8284137301737765e-16,3.381140918854081e-07,37
HD151504,252.1338626583901,0.0443048318585394,-19.28925792814565,0.027723768256127,26.047160503910128,0.0489649794294213,-101.33318038317076,0.0890171498116552,-346.1621772135577,0.0497902404618008,-75.58897311308245,0.1692605574104227,1.2306896291383785e-07,7.70104672715498e-08,0.889958569116379,0.4977299223085589,2.271284631898641e-22,1.0699933836877058e-12,6.996761751164634e-13,-7.549196528559748e-14,-5.0548920523206646e-14,-0.0002542664564069,0
HD151692,252.4701787327095,0.038807021796075,-24.44741380017991,0.0273158172965864,30.092793051582124,0.0450654817684684,-276.82402248531,0.0788492022501468,-109.09521845274654,0.0450804901102835,-30.26950636939459,0.6577158332824543,1.0779728191795165e-07,7.587727026392579e-08,0.788453015766374,0.4508043491260741,1.026132446700113e-23,1.0492405903939477e-13,9.473995816160805e-15,-6.042841354276148e-15,-5.421851440128536e-16,-5.519117772126576e-06,1
HD151772,252.97035978400837,0.0570330941928017,-49.115167368520616,0.05348683066988,18.843091545970506,0.0578518466270937,53.89049850873833,0.0944308867187681,-27.6916698562795,0.0863047052627039,-5.238635598840901,0.2404466876473627,1.584252612619643e-07,1.4857452948522405e-07,0.9443087998742378,0.8630469968416198,5.770168171746864e-23,-2.676137434526122e-15,1.870234614422387e-15,1.5067363106425706e-15,1.0031794819144243e-16,3.65980397141566e-08,1
HD152079,253.37323133203284,0.0444171111048364,-46.333358158644096,0.0395703898406428,11.349366841683816,0.0458489559350362,-107.63091417287656,0.0893194144660569,-93.64624814013033,0.0695868851973708,-21.15545289649605,0.2429695724115447,1.233808629808042e-07,1.0991774913854753e-07,0.8931296933191268,0.6958521583605269,-1.6179176297773324e-23,1.398575421157665e-13,5.829792298484114e-14,1.9564264040590072e-15,4.181750366741802e-15,-5.122455377772971e-05,0
HD152433,253.66890039425135,0.0502778423495242,-32.190288151004765,0.0334967063810568,19.49186427598601,0.0564627774919771,59.57041360562469,0.1022788912780031,-30.56688628766736,0.0565936243705959,14.85202156370514,0.1565667476156529,1.3966067246020144e-07,9.304640659311236e-08,1.0227888449965727,0.5659362193124958,1.2814743037186447e-23,-1.1499589134330129e-15,1.854382607485424e-15,-2.542013470498608e-16,-5.799173257871211e-17,3.257148443859366e-08,1
HD152533,253.6266630203145,0.0413413970313324,-14.583898756703288,0.025511569713681,24.78919411387952,0.0411074902808641,-242.1268329243472,0.0877307103444928,-150.61214582717108,0.047983477772518,-56.12776970454001,0.2159712459897138,1.1483721271663177e-07,7.086547141424835e-08,0.8772398049320204,0.4798319623135825,1.5529659816203164e-23,1.5367345952233992e-13,2.1344254630090693e-14,-9.268610146160288e-15,-1.2222558648541337e-15,-1.7688550122217495e-05,1
HD152555,253.53376645271032,0.0339388911581416,-4.34067498634609,0.0230751558583938,22.067345910405148,0.0427376633809481,-38.21680759491102,0.0712503964723543,-114.16057812943497,0.0481916336343416,-16.399456388212442,0.1899209758290138,9.427469734072513e-08,6.409765515526948e-08,0.7125039052496107,0.4819163174361164,4.4674557103041176e-24,7.948634722660866e-16,3.693300527119981e-16,-1.277400853008366e-16,-5.141015958924821e-17,-3.8917672231678314e-08,4
HD153276,254.7416093479252,0.0649445163663872,-15.81224132632161,0.0397220600075798,16.01982637778508,0.0577869044237671,-13.91344007188477,0.1270374301932296,-56.26673639219136,0.0673224355033049,3.682661756354433,0.141569182060876,1.8040143333477065e-07,1.103390555689724e-07,1.270370564406652,0.6732237658914535,1.9414036005100768e-23,5.72351014475486e-14,1.6137115842368687e-14,-2.9660468921709767e-15,-9.279130467830777e-16,-2.7119199964490053e-06,1
HD153363,255.0399858531155,0.1463532795536698,-24.989347158322936,0.0901994556736558,29.43212633772011,0.1810597007910175,60.518188429224125,0.2288322160621069,-48.423023158145305,0.1503061387310086,19.52996179798426,0.5275459253089849,4.065368760461281e-07,2.50554043495216e-07,2.288311640793414,1.5030599546946573,3.9385478694920656e-22,3.410353237860199e-13,5.804360503217545e-14,-8.215028815109536e-15,-4.183362830197893e-15,9.469285876157882e-06,36
HD15337,36.867884569554654,0.0225819812199591,-27.63611715803781,0.032870751359181,22.28478970148408,0.0348639579883727,-75.18395179284063,0.0574503824447406,-217.67170360082747,0.0818650874508108,-3.6335907163288095,0.1446009488220649,6.272772260020069e-08,9.130763596360932e-08,0.5744633877324365,0.8182610964242386,-2.9276112908880336e-22,9.668649182742065e-14,3.183127263162335e-13,3.3310179985765154e-14,1.4292175926898125e-13,-0.0001676762803068,20
HD153851,255.59452961678775,0.0464071688589542,-11.893340942905445,0.0361722644529043,29.25756977883928,0.0470485433917751,-127.41523415947223,0.1020073886888385,26.00857453619484,0.0682771699374515,-38.53586670664044,0.4299572205359926,1.2890879883581136e-07,1.0047851232993647e-07,1.01996138614276,0.6827712188714763,-8.596923964972055e-24,4.446573947627946e-13,-2.433354897164915e-14,1.3511120927814471e-14,-1.8934569196289508e-16,1.1895994522942844e-05,1
HD153950,256.12928263892576,0.0496028434315926,-43.3103753431637,0.0415017156474989,20.608991342839964,0.0492554761450429,110.4731736432873,0.0921170943176415,-140.69265103182775,0.0735011326445362,33.24939716865411,0.1531766246467306,1.3778567410123266e-07,1.1528254314589897e-07,0.9211535813729586,0.7349810896513377,2.9148370178882707e-23,-8.805845001050049e-14,1.3229765436544453e-13,2.55257720998979e-15,3.1855400798796104e-15,3.562304219762422e-05,0
HD154088,256.1168988903645,0.041954062172687,-28.583882064624287,0.0316862284964307,54.707980417877394,0.046800273335631,-37600.457578991685,0.0819341272249214,4609.847985938303,0.0511718516442083,14.104756482577445,0.1356656097649561,1.1653881952318554e-07,8.801729783078462e-08,0.8192316160945876,0.511367234624834,3.2893644566167026e-21,1.9762010670415045e-12,3.2412625454370727e-12,-9.723253241888435e-14,-1.786453973870693e-13,-2.297792870455839e-05,60
HD154160,255.7927850393708,0.0214447348496559,14.510576395775304,0.0222827641221669,27.47617254174859,0.0266971218422544,-165.20515446610284,0.0443408028420196,-177.52147951535173,0.0459127013249616,-52.89026459305976,0.143569617429577,5.95687060731797e-08,6.189656669665052e-08,0.4433377922986133,0.4590975249992673,9.11061026124034e-23,1.169062262345835e-13,7.708035789933411e-14,-4.859723424939672e-14,-3.2054968525792254e-14,-4.106258264521092e-05,33
HD154195,256.3442896339337,0.0596928685623137,-33.770953557711856,0.045543029292923,17.206351144169613,0.0718338738133565,135.67589086989935,0.1214824647441277,-139.6664547731691,0.0793332019980193,51.56620586675487,0.1408475472001073,1.658135233520873e-07,1.2650841468570094e-07,1.2148147778621323,0.7933275995286958,1.5481345585718098e-24,-4.425768784736036e-14,2.6971918943395102e-14,2.0842316717844547e-15,-6.615370566126404e-16,1.275634087516981e-05,37
HD154221,256.6206610895592,0.0500122353706735,-47.84614007889923,0.046035469950036,16.834505268253643,0.0543550571558286,24.651440697241917,0.0924461340782091,-66.37459705720883,0.084463626332471,50.25667672406132,0.1732471741110556,1.3892287348337785e-07,1.2787630311502788e-07,0.924455440648976,0.8446174463475529,-1.6089065920116731e-22,3.9867997956057026e-14,7.907678139057327e-14,4.923623245352995e-14,-1.4575093277047804e-14,7.193133132347758e-06,0
HD154387,256.8809824703409,0.0453072136818666,-48.24847593117785,0.0508390502610315,36.51459237909403,0.0522034389493913,26.52306322402596,0.0870033092624666,-35.842816100509616,0.0870847051987136,-20.513873890963485,0.4492347486248261,1.2585337074573366e-07,1.4121958374940262e-07,0.8700316319646447,0.8708464275285944,-3.338802217147732e-23,1.8029711018488825e-14,9.96106709908522e-15,1.2757653249771194e-15,6.239033658649997e-15,-1.1518345894157665e-06,17
HD154672,257.5206970015328,0.0426767898405146,-56.44980408278142,0.0370426398303651,15.83212612495496,0.0484839251845302,30.03825405793702,0.0724415820617676,-123.1361292562906,0.0649188424286052,-3.928719787545442,0.2069343216529038,1.1854663677467678e-07,1.0289622041137064e-07,0.724414277881885,0.6491557842980393,-9.387869736266393e-23,1.2354629632647372e-14,8.850091711353306e-14,7.169563995492262e-15,3.5712085333491614e-14,2.018487812303254e-06,4
HD154708,257.61864679576985,0.0318091317864153,-58.0049877593599,0.0277664138391078,6.705767381220754,0.0374885326230377,-20.930362170831067,0.0499847598880954,-34.74897328932898,0.0484085886024459,-3.103165852369126,1.1927726531416227,8.835869939463598e-08,7.712892729143389e-08,0.4998473588989264,0.4840852839955946,6.572145243935954e-25,4.188464890948771e-16,1.731396821750498e-16,5.106202059133568e-16,1.3957204241151888e-15,-3.280550807044439e-07,37
HD154962,257.22693175037654,0.0360109692804463,-3.883685554466785,0.0243038822767821,27.98515190109629,0.0409849543184225,-54.38261226999606,0.0927512715972109,-160.16502307140016,0.0611530809409098,13.721864472606075,0.1468069517312366,1.0003044550639125e-07,6.75107835671249e-08,0.9272457713767502,0.6114112121526023,1.3269250874845102e-22,1.5305119924494326e-12,7.998892902582846e-13,-6.250476215203051e-14,-3.6760839595044325e-14,-0.0002651771749461,16
HD15507,37.12069571934926,0.0217965669628513,-45.02291896713956,0.021833512661267,17.552701325936642,0.0294830860344305,69.0104073936006,0.0414540141823431,5.342178711570394,0.0394861870673937,18.578520143137474,0.181345873196789,6.05460192114125e-08,6.064864607213624e-08,0.4145400111018588,0.394861774310036,-1.8218888429419866e-23,-1.0760938398534133e-15,8.862857127647181e-16,-1.456101621692644e-15,1.237725396503994e-15,8.856274074154445e-08,1
HD155712,258.1572223341729,0.0187423435733356,18.35069144541682,0.0243845552679905,47.97428774510991,0.0320509466040544,101.7900822868017,0.0374259270831685,-116.90146122695288,0.0452942532054291,19.71996151171353,0.1368441398226485,5.206206405794116e-08,6.773487521215642e-08,0.3742590067706708,0.4529353106733111,1.118244510325122e-23,5.180001767248692e-15,2.8388996510290028e-14,-1.4305235575470125e-15,6.6534451915134274e-15,-8.644837697741559e-07,1
HD155968,258.74174605802864,0.042193927710775,-2.5030856929412457,0.0355590465811317,19.157685188522056,0.0490037920771017,-51.3701926549886,0.089048144054943,14.030157401388596,0.0688062971627661,-29.79906025709238,0.1948033589318145,1.1720535422991965e-07,9.877512924699187e-08,0.8904799270177292,0.6880628587429342,3.354374828727543e-23,6.955666497712591e-15,1.9506893487847186e-16,1.4185083529654166e-16,3.7404533106854164e-17,5.34732202857473e-07,1
